p_n,p_r,clustering_mean,clustering_std,mean_degree_mean,mean_degree_std,expected_mean_degree_mean,clust_min,clust_max,degree_min,degree_max
0.25,0.4,0.3498045901988116,0.006315094972779425,35.0564,0.6475661182852456,35.0026385224274,0.34348949522603217,0.35611968517159104,34.40883388171475,35.703966118285244
0.25,0.45,0.3753204549131655,0.006691230014962356,37.74279999999999,0.5802463938285352,37.64671163575048,0.36862922489820316,0.38201168492812787,37.16255360617145,38.32304639382853
0.25,0.5,0.4004037155432033,0.00605372171364299,40.272400000000005,0.5309658507793861,40.080971659919,0.3943499938295603,0.4064574372568463,39.741434149220616,40.80336585077939
0.25,0.55,0.4213437803077541,0.007262666402280975,42.38,0.6386848732723664,42.32943925233645,0.41408111390547314,0.42860644671003506,41.741315126727635,43.01868487327237
0.25,0.6,0.44081766446130854,0.005350221281577291,44.365999999999985,0.5571098891344767,44.41260315078766,0.43546744317973124,0.44616788574288585,43.80889011086551,44.92310988913446
0.25,0.65,0.45921320385948383,0.006990747929451599,46.3028,0.6430667594759173,46.348046309696144,0.45222245593003224,0.4662039517889354,45.65973324052408,46.94586675947591
0.25,0.7,0.47845025635622745,0.005957782610270263,48.21040000000002,0.522509486292169,48.150943396226445,0.4724924737459572,0.4844080389664977,47.68789051370785,48.73290948629219
0.25,0.75,0.4944274623993574,0.005480625491502233,49.817200000000014,0.49556416005870946,49.83445945945945,0.4889468369078552,0.49990808789085966,49.3216358399413,50.31276416005873
0.25,0.8,0.5103011385551097,0.005963804509706492,51.49040000000001,0.4827343884538561,51.41007194244598,0.5043373340454033,0.5162649430648162,51.00766561154615,51.973134388453865
0.25,0.85,0.5233906564492296,0.006105942546757237,52.855999999999995,0.5085553769537511,52.88783269961976,0.5172847139024723,0.5294965989959868,52.34744462304624,53.364555376953746
0.25,0.9,0.5371834140850159,0.0050785002893419945,54.32719999999999,0.42192484097119914,54.27658266748618,0.5321049137956739,0.5422619143743579,53.90527515902879,54.74912484097119
0.25,0.95,0.5488845560177238,0.004855934790915261,55.59439999999999,0.42662491292296845,55.584128878281675,0.5440286212268085,0.5537404908086391,55.167775087077025,56.02102491292296
0.25,1.0,0.5593343314302018,0.005262445200558412,56.77,0.3496295415529564,56.81739130434786,0.5540718862296434,0.5645967766307602,56.420370458447046,57.11962954155296
0.3,0.0,0.21175125541125542,0.05030792160487772,1.3828,0.1605607520599004,1.4224137931034466,0.1614433338063777,0.2620591770161331,1.2222392479400996,1.5433607520599004
0.3,0.05,0.14032356622909256,0.01434822596685412,7.8164,0.43910279583045514,7.840268456375839,0.12597534026223844,0.15467179219594668,7.377297204169545,8.255502795830456
0.3,0.1,0.1615180867880169,0.009941204163736879,13.365200000000007,0.4699424193994626,13.465994962216621,0.15157688262428004,0.17145929095175377,12.895257580600545,13.83514241939947
0.3,0.15,0.19693802439465216,0.0063789289511633675,18.4136,0.5487416402598785,18.43772241992883,0.19055909544348879,0.20331695334581554,17.864858359740122,18.962341640259876
0.3,0.2,0.2376447171457365,0.007900026842898691,22.9312,0.660354388466789,22.86322869955156,0.2297446903028378,0.2455447439886352,22.27084561153321,23.59155438846679
0.3,0.25,0.2731169059550547,0.0073471507787100316,26.79519999999999,0.5977858465766371,26.8278427205101,0.2657697551763447,0.28046405673376473,26.197414153423352,27.39298584657663
0.3,0.3,0.30586477504250853,0.008009133104546417,30.23080000000001,0.680098552282187,30.40000000000002,0.2978556419379621,0.31387390814705496,29.550701447717824,30.910898552282195
0.3,0.35,0.3377735218853012,0.006809135424477056,33.555200000000006,0.5998171149847021,33.635226179018275,0.33096438646082416,0.3445826573097782,32.955382885015304,34.15501711498471
0.3,0.4,0.3663978584699437,0.006586312797993611,36.6736,0.6048165854544802,36.579044117647065,0.3598115456719501,0.3729841712679373,36.06878341454552,37.27841658545448
0.3,0.45,0.39258014901130595,0.007010415498333818,39.254,0.6035033773978508,39.2691292875989,0.38556973351297213,0.39959056450963976,38.65049662260215,39.85750337739785
0.3,0.5,0.41604844199168406,0.005779801839501713,41.665600000000005,0.538115229295733,41.7369308600337,0.41026864015218234,0.4218282438311858,41.12748477070427,42.20371522929574
0.3,0.55,0.4407032496497927,0.007243309392390861,44.13399999999999,0.6863122392875695,44.00890688259113,0.4334599402574018,0.44794655904218356,43.44768776071243,44.82031223928756
0.3,0.6,0.45791142055950684,0.007528888243635802,45.97840000000001,0.6301776879320209,46.10747663551406,0.45038253231587105,0.46544030880314263,45.34822231206799,46.608577687932026
0.3,0.65,0.4775011374635155,0.006086089658481405,47.93240000000001,0.576674350151321,48.05176294073517,0.4714150478050341,0.4835872271219969,47.35572564984869,48.50907435015133
0.3,0.7,0.4969851856135832,0.004855684364638941,49.88040000000001,0.4577048331465529,49.85817655571641,0.4921295012489442,0.5018408699782221,49.42269516685346,50.33810483314656
0.3,0.75,0.514396913171632,0.006260463716587871,51.59839999999999,0.5739066268362222,51.54088050314472,0.5081364494550442,0.5206573768882199,51.02449337316377,52.17230662683621
0.3,0.8,0.5284276156706263,0.005611956305202523,53.1172,0.5360476676945962,53.112162162162186,0.5228156593654238,0.5340395719758289,52.5811523323054,53.65324766769459
0.3,0.85,0.5428006194117075,0.005122261088726726,54.586000000000006,0.4470355873155189,54.58273381294963,0.5376783583229808,0.5479228805004343,54.13896441268449,55.033035587315524
0.3,0.9,0.5552680983123249,0.004423404745636749,55.8716,0.4436599175595866,55.96197718631175,0.5508446935666882,0.5596915030579617,55.427940082440415,56.31525991755959
0.3,0.95,0.5683103393988721,0.006620238616985597,57.27680000000002,0.6104579746186549,57.258143822987094,0.5616901007818865,0.5749305780158577,56.66634202538137,57.88725797461868
0.3,1.0,0.5813759000605395,0.004432138158313937,58.61599999999999,0.42088342464732065,58.478520286396204,0.5769437619022256,0.5858080382188534,58.19511657535267,59.036883424647314
0.35,0.0,0.2495604761904762,0.06718414396345174,1.5096,0.191630597020115,1.5301391035548684,0.18237633222702446,0.3167446201539279,1.317969402979885,1.7012305970201151
0.35,0.05,0.15889508517110687,0.012347692999009615,8.438799999999997,0.465186554633993,8.392241379310347,0.14654739217209725,0.1712427781701165,7.973613445366004,8.90398655463399
0.35,0.1,0.17731453944891662,0.009186997001080803,14.4328,0.5853833211264746,14.351677852348987,0.16812754244783581,0.18650153644999742,13.847416678873525,15.018183321126475
0.35,0.15,0.2119195857298793,0.008952231869913962,19.517599999999995,0.6734333595805291,19.575566750629722,0.20296735385996534,0.22087181759979324,18.844166640419466,20.191033359580523
0.35,0.2,0.25416353903129907,0.007597266543738795,24.324799999999996,0.647463622806056,24.19217081850534,0.24656627248756027,0.2617608055750379,23.67733637719394,24.972263622806054
0.35,0.25,0.2917110968932274,0.007963401763378489,28.470400000000005,0.7525221808379213,28.30156950672647,0.2837476951298489,0.2996744986566059,27.717877819162084,29.222922180837926
0.35,0.3,0.3250781412965313,0.0069738925491735345,32.047599999999996,0.5914891618376698,31.982996811902236,0.31810424874735777,0.3320520338457048,31.456110838162324,32.63908916183767
0.35,0.35,0.35740437831405747,0.006884750781043769,35.329600000000006,0.6069426896927155,35.299999999999976,0.3505196275330137,0.36428912909510125,34.72265731030729,35.93654268969272
0.35,0.4,0.3867086232108337,0.008207371924040382,38.3652,0.7482093999158582,38.30413859480269,0.37850125128679335,0.3949159951348741,37.616990600084144,39.11340939991586
0.35,0.45,0.41217995197655105,0.006270508179454553,41.066400000000016,0.58766143244531,41.03768382352945,0.4059094437970965,0.4184504601560056,40.47873856755471,41.654061432445324
0.35,0.5,0.4365309507382824,0.0071862094690362645,43.47720000000001,0.6567577753709539,43.53562005277041,0.42934474126924616,0.44371716020731866,42.820442224629055,44.133957775370966
0.35,0.55,0.45939292511346635,0.005556967164151616,45.83,0.574139995727416,45.82715008431705,0.45383595794931475,0.46494989227761796,45.255860004272584,46.40413999572741
0.35,0.6,0.48032929320629575,0.0063902199665099736,48.01159999999997,0.6175539636009015,47.93684210526316,0.4739390732397858,0.4867195131728057,47.39404603639907,48.62915396360088
0.35,0.65,0.5000383406077464,0.006172222609027627,49.9908,0.5804883236358428,49.88551401869156,0.4938661179987188,0.506210563216774,49.41031167636416,50.57128832363584
0.35,0.7,0.5158173100266847,0.004999341703683052,51.656400000000005,0.44601985862258886,51.69092273068267,0.5108179683230016,0.5208166517303678,51.210380141377414,52.102419858622596
0.35,0.75,0.5322572342285453,0.006560438409394271,53.27440000000001,0.6192298046932238,53.368306801736665,0.5256967958191511,0.5388176726379396,52.65517019530678,53.893629804693234
